openalex_id,doi,title,publication_year,publication_date,type,language,is_oa,oa_status,venue_name,venue_type,venue_issn_l,publisher,cited_by_count,referenced_works_count,n_authors,author_names,author_orcids,corresponding_authors,institution_rors,institution_names,countries,topic_displays,topic_fields,domains,software_comentions
https://openalex.org/W4220930654,https://doi.org/10.1007/s13225-022-00501-4,The numbers of fungi: are the most speciose genera truly diverse?,2022,2022-03-27,article,en,false,closed,Fungal Diversity,journal,1560-2745,Springer Science+Business Media,170,298,32,Chitrabhanu S. Bhunjun; Tuula Niskanen; Nakarin Suwannarach; Nopparat Wannathes; Yi-Jyun Chen; Eric H. C. McKenzie; Sajeewa S. N. Maharachchikumbura; Bart Buyck; Changlin Zhao; Yu-Guang Fan; Jingyi Zhang; Asha J. Dissanayake; Diana S. Marasinghe; Ruvishika S. Jayawardena; Jaturong Kumla; Mahajabeen Padamsee; Yaya Chen; Kare Liimatainen; Joseph F. Ammirati; Chayanard Phukhamsakda; Jian‐Kui Liu; Wiphawanee Phonrob; Émile Randrianjohany; Sinang Hongsanan; R. Cheewangkoon; Digvijayini Bundhun; Surapong Khuna; Wen-Jie Yu; Lun-Sha Deng; Yong‐Zhong Lu; Kevin D. Hyde; Saisamorn Lumyong,https://orcid.org/0000-0001-8098-3390; https://orcid.org/0000-0003-1479-5548; https://orcid.org/0000-0002-2653-1913; https://orcid.org/0000-0002-7793-1722; https://orcid.org/0000-0002-1068-5432; https://orcid.org/0000-0001-9400-7112; https://orcid.org/0000-0001-9127-0783; https://orcid.org/0000-0002-8668-1075; https://orcid.org/0000-0002-2844-3431; https://orcid.org/0000-0002-8061-8884; https://orcid.org/0000-0002-3805-5280; https://orcid.org/0000-0001-7702-4885; https://orcid.org/0000-0002-3673-6541; https://orcid.org/0000-0002-8293-168X; https://orcid.org/0000-0002-5422-2384; https://orcid.org/0000-0002-5121-9665; https://orcid.org/0000-0002-1033-937X; https://orcid.org/0000-0002-9232-228X; https://orcid.org/0000-0003-4281-7783; https://orcid.org/0000-0003-0550-3152; https://orcid.org/0000-0002-0790-215X; https://orcid.org/0000-0003-1999-4001; https://orcid.org/0000-0002-0147-3091; https://orcid.org/0000-0002-1033-5782; https://orcid.org/0000-0002-2191-0762; https://orcid.org/0000-0002-6485-414X,Chitrabhanu S. Bhunjun,https://ror.org/00mwhaw71; https://ror.org/00ynnr806; https://ror.org/05m2fqn25; https://ror.org/02x7w2961; https://ror.org/00ev3nz67; https://ror.org/02p9cyn66; https://ror.org/04qr3zq92; https://ror.org/02feahw73; https://ror.org/046b3cj80; https://ror.org/02en5vm52; https://ror.org/01dadvw90; https://ror.org/03dfa9f06; https://ror.org/004eeze55; https://ror.org/05x510r30; https://ror.org/00cvxb145; https://ror.org/05dmhhd41; https://ror.org/00zy1vd16; https://ror.org/01vy4gh70; https://ror.org/03e4r0p06; https://ror.org/04v9gtz82,"Mae Fah Luang University; Royal Botanic Gardens, Kew; Chiang Mai University; Pibulsongkram Rajabhat University; Guizhou Academy of Agricultural Sciences; Manaaki Whenua – Landcare Research; University of Electronic Science and Technology of China; Centre National de la Recherche Scientifique; École Pratique des Hautes Études; Sorbonne Université; Institut de Systématique, Évolution, Biodiversité; Southwest Forestry University; Hainan Medical University; Guizhou Institute of Technology; University of Washington; Jilin Agricultural University; Centre National de Recherches sur l'Environnement; Shenzhen University; The Royal College Of Anesthesiologists Of Thailand; Office of the Royal Society",TH; GB; CN; NZ; FR; US; MG,Mycorrhizal Fungi and Plant Interactions; Plant Pathogens and Fungal Diseases; Fungal Biology and Applications,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Medicine",Health Sciences; Life Sciences,
https://openalex.org/W4293240523,https://doi.org/10.1007/s13225-022-00502-3,The numbers of fungi: contributions from traditional taxonomic studies and challenges of metabarcoding,2022,2022-04-28,article,en,true,hybrid,Fungal Diversity,journal,1560-2745,Springer Science+Business Media,168,231,28,Chayanard Phukhamsakda; R. Henrik Nilsson; Chitrabhanu S. Bhunjun; Antônio Roberto Gomes de Farias; Ya-Ru Sun; Subodini N. Wijesinghe; Mubashar Raza; Dan-Feng Bao; Li Lu; Saowaluck Tibpromma; Wei Dong; Danushka S. Tennakoon; Xingguo Tian; Yin-Ru Xiong; Samantha C. Karunarathna; Lei Cai; Zong-Long Luo; Yong Wang; Ishara S. Manawasinghe; Erio Camporesi; Paul M. Kirk; Itthayakorn Promputtha; Chang-Hsin Kuo; Hong-Yan Su; Mingkwan Doilom; Yu Li; Yongping Fu; Kevin D. Hyde,https://orcid.org/0000-0002-1033-937X; https://orcid.org/0000-0002-8052-0107; https://orcid.org/0000-0001-8098-3390; https://orcid.org/0000-0003-4768-1547; https://orcid.org/0000-0001-5549-1028; https://orcid.org/0000-0002-5625-9578; https://orcid.org/0000-0001-7665-1457; https://orcid.org/0000-0002-5697-4280; https://orcid.org/0000-0003-0977-6414; https://orcid.org/0000-0002-4706-6547; https://orcid.org/0000-0003-4991-1529; https://orcid.org/0000-0003-2306-1255; https://orcid.org/0000-0002-8124-1281; https://orcid.org/0000-0002-4673-606X; https://orcid.org/0000-0001-7080-0781; https://orcid.org/0000-0002-8131-7274; https://orcid.org/0000-0001-7307-4885; https://orcid.org/0000-0003-3831-2117; https://orcid.org/0000-0001-5730-3596; https://orcid.org/0000-0002-2801-9462; https://orcid.org/0000-0002-0658-7338; https://orcid.org/0000-0003-3376-4376; https://orcid.org/0000-0001-9011-6530; https://orcid.org/0000-0001-6167-3637; https://orcid.org/0000-0003-4966-701X; https://orcid.org/0000-0003-0648-3704; https://orcid.org/0000-0002-2191-0762,Chayanard Phukhamsakda,https://ror.org/05dmhhd41; https://ror.org/01tm6cn81; https://ror.org/00mwhaw71; https://ror.org/02wmsc916; https://ror.org/034t30j35; https://ror.org/047yhep71; https://ror.org/05m2fqn25; https://ror.org/02y7rck89; https://ror.org/02e5hx313; https://ror.org/02ad7ap24; https://ror.org/000b7ms85; https://ror.org/04gknbs13; https://ror.org/05x510r30; https://ror.org/00ynnr806,"Jilin Agricultural University; University of Gothenburg; Mae Fah Luang University; Guizhou University; Chinese Academy of Sciences; Institute of Microbiology; Chiang Mai University; Dali University; Kunming Institute of Botany; Qujing Normal University; Zhongkai University of Agriculture and Engineering; National Chiayi University; Guizhou Institute of Technology; Royal Botanic Gardens, Kew",CN; SE; TH; TW; GB,Plant Pathogens and Fungal Diseases; Mycorrhizal Fungi and Plant Interactions; Yeasts and Rust Fungi Studies,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W2954952535,https://doi.org/10.1016/j.ympev.2019.106540,Phylogenomics of Orchidaceae based on plastid and mitochondrial genomes,2019,2019-06-25,article,en,false,closed,Molecular Phylogenetics and Evolution,journal,1055-7903,Elsevier BV,164,102,9,Yunxia Li; LI Zhang-hai; André Schuiteman; Mark W. Chase; Jianwu Li; Wei‐Chang Huang; Arief Hidayat; Shasha Wu; Xiaohua Jin,https://orcid.org/0000-0002-6175-1428; https://orcid.org/0000-0001-9729-1972; https://orcid.org/0000-0001-6701-8158; https://orcid.org/0000-0002-9927-4938; https://orcid.org/0000-0003-2410-0666; https://orcid.org/0000-0002-9733-5899; https://orcid.org/0000-0003-3730-211X; https://orcid.org/0000-0003-1050-4213; https://orcid.org/0000-0002-9987-5602,Xiaohua Jin,https://ror.org/034t30j35; https://ror.org/04kx2sy84; https://ror.org/05hr3ch11; https://ror.org/00ynnr806; https://ror.org/047272k79; https://ror.org/02rz58g17; https://ror.org/02d918b78; https://ror.org/03d7c1451,"Chinese Academy of Sciences; Fujian Agriculture and Forestry University; Institute of Botany; Royal Botanic Gardens, Kew; University of Western Australia; Xishuangbanna Tropical Botanical Garden; Shanghai Botanical Garden; Indonesian Institute of Sciences",CN; GB; AU; ID,Plant and animal studies; Plant and Fungal Species Descriptions; Plant Diversity and Evolution,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W2077397890,https://doi.org/10.1016/j.ympev.2013.04.016,"Diversification of the Yellow-shouldered bats, Genus Sturnira (Chiroptera, Phyllostomidae), in the New World tropics",2013,2013-04-28,article,en,true,green,Molecular Phylogenetics and Evolution,journal,1055-7903,Elsevier BV,163,104,2,Paúl M. Velazco; Bruce D. Patterson,https://orcid.org/0000-0001-7195-7422; https://orcid.org/0000-0002-2249-7260,Bruce D. Patterson,https://ror.org/03thb3e06; https://ror.org/00mh9zx15,American Museum of Natural History; Field Museum of Natural History,US,Bat Biology and Ecology Studies; Evolution and Paleontology Studies; Species Distribution and Climate Change,Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science,Physical Sciences; Life Sciences,
https://openalex.org/W2554047120,https://doi.org/10.1016/j.ympev.2016.11.003,A family-level Tree of Life for bivalves based on a Sanger-sequencing approach,2016,2016-11-10,article,en,true,bronze,Molecular Phylogenetics and Evolution,journal,1055-7903,Elsevier BV,161,90,15,David J. Combosch; Timothy M. Collins; Emily A. Glover; Daniel L. Graf; Elizabeth M. Harper; John Healy; Gisele Yukimi Kawauchi; Sarah Lemer; Erin McIntyre; Ellen E. Strong; John D. Taylor; John D. Zardus; Paula M. Mikkelsen; Gonzalo Giribet; Rüdiger Bieler,https://orcid.org/0000-0001-7004-7435; https://orcid.org/0000-0001-5720-271X; https://orcid.org/0009-0001-9004-2866; https://orcid.org/0000-0002-6104-9823; https://orcid.org/0000-0002-1092-3867; https://orcid.org/0000-0002-8996-4054; https://orcid.org/0000-0002-9574-1754; https://orcid.org/0000-0003-0048-7296; https://orcid.org/0000-0001-7181-4114; https://orcid.org/0000-0003-0095-0869; https://orcid.org/0000-0003-3109-6618; https://orcid.org/0000-0002-6941-2818; https://orcid.org/0000-0002-5467-8429; https://orcid.org/0000-0002-9554-1947,Gonzalo Giribet; Rüdiger Bieler,https://ror.org/03vek6s52; https://ror.org/02gz6gg07; https://ror.org/039zvsn29; https://ror.org/05sv6pg41; https://ror.org/013meh722; https://ror.org/035zntx80; https://ror.org/0176yjw32; https://ror.org/052gg0110; https://ror.org/01pp8nd67; https://ror.org/00cz47042; https://ror.org/01vwr6t80; https://ror.org/00mh9zx15,Harvard University; Florida International University; Natural History Museum; University of Wisconsin–Stevens Point; University of Cambridge; Queensland Museum; Universidade Federal de Minas Gerais; University of Oxford; Smithsonian Institution; National Museum of Natural History; Citadel; Field Museum of Natural History,US; GB; AU; BR,Aquatic Invertebrate Ecology and Behavior; Marine Biology and Ecology Research; Marine Bivalve and Aquaculture Studies,Environmental Science; Earth and Planetary Sciences; Environmental Science,Physical Sciences,
https://openalex.org/W2148110861,https://doi.org/10.1111/jipb.12095,Phylogeny and Classification of <i>Prunus sensu lato</i> (<scp>R</scp>osaceae),2013,2013-08-14,article,en,false,closed,Journal of Integrative Plant Biology,journal,1672-9072,Wiley,155,51,5,Shuo Shi; Jinlu Li; Jiahui Sun; Jing Yu; Shiliang Zhou,https://orcid.org/0000-0001-8428-7261; https://orcid.org/0000-0002-4561-5258; https://orcid.org/0000-0001-5705-0410; https://orcid.org/0000-0001-5013-5497,Shiliang Zhou,https://ror.org/034t30j35; https://ror.org/05hr3ch11; https://ror.org/05qbk4x57; https://ror.org/02yxnh564,Chinese Academy of Sciences; Institute of Botany; University of Chinese Academy of Sciences; Northeast Forestry University,CN,Botanical Studies and Applications; Plant Diversity and Evolution; Plant Pathogens and Fungal Diseases,"Agricultural and Biological Sciences; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W3026099606,https://doi.org/10.1016/j.simyco.2020.05.001,The phoma-like dilemma,2020,2020-05-21,article,en,true,green,Studies in Mycology,journal,0166-0616,Elsevier BV,153,158,6,Lingwei Hou; J.Z. Groenewald; Ludwig H. Pfenning; Oded Yarden; P.W. Crous; L. Cai,https://orcid.org/0000-0002-2425-2769; https://orcid.org/0000-0002-9474-6246; https://orcid.org/0000-0001-6034-8285; https://orcid.org/0000-0001-9085-8825,Lingwei Hou,https://ror.org/034t30j35; https://ror.org/047yhep71; https://ror.org/05qbk4x57; https://ror.org/030a5r161; https://ror.org/0122bmm03; https://ror.org/03qxff017; https://ror.org/04pp8hn57; https://ror.org/00g0p6g84; https://ror.org/04qw24q55,Chinese Academy of Sciences; Institute of Microbiology; University of Chinese Academy of Sciences; Westerdijk Fungal Biodiversity Institute; Universidade Federal de Lavras; Hebrew University of Jerusalem; Utrecht University; University of Pretoria; Wageningen University & Research,CN; NL; BR; IL; ZA,Plant Pathogens and Fungal Diseases; Mycorrhizal Fungi and Plant Interactions; Yeasts and Rust Fungi Studies,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W2530115516,https://doi.org/10.3897/phytokeys.71.9203,A new generic system for the pantropical Caesalpinia group (Leguminosae),2016,2016-10-12,article,en,true,gold,PhytoKeys,journal,1314-2003,Pensoft Publishers,151,119,5,Edeline Gagnon; Anne Bruneau; Colin E. Hughes; Luciano Paganucci de Queiroz; Gwilym P. Lewis,https://orcid.org/0000-0003-3212-9688; https://orcid.org/0000-0001-5547-0796; https://orcid.org/0000-0002-9701-0699; https://orcid.org/0000-0001-7436-0939; https://orcid.org/0000-0003-2599-4577,Edeline Gagnon,https://ror.org/04ygk5j35; https://ror.org/00ynnr806,"Universidade Estadual de Feira de Santana; Royal Botanic Gardens, Kew",BR; GB,Plant Diversity and Evolution; Ethnobotanical and Medicinal Plants Studies; African Botany and Ecology Studies,Agricultural and Biological Sciences; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Life Sciences,
https://openalex.org/W3158088859,https://doi.org/10.1038/s41467-021-22762-4,Reductive evolution and unique predatory mode in the CPR bacterium Vampirococcus lugosii,2021,2021-04-28,article,en,true,gold,Nature Communications,journal,2041-1723,Nature Portfolio,151,66,5,David Moreira; Yvan Zivanovic; Ana Isabel López‐Archilla; Miguel Iniesto; Purificación López‐García,https://orcid.org/0000-0002-2064-5354; https://orcid.org/0000-0003-2458-4381; https://orcid.org/0000-0002-3673-6189; https://orcid.org/0000-0001-9404-0844; https://orcid.org/0000-0002-0927-0651,David Moreira,https://ror.org/02feahw73; https://ror.org/02kbmgc12; https://ror.org/03xjwb503; https://ror.org/00kk89y84; https://ror.org/01fftxe08; https://ror.org/01cby8j38,"Centre National de la Recherche Scientifique; AgroParisTech; Université Paris-Saclay; Ecologie, Société, Evolution; Institut de Biologie Intégrative de la Cellule; Universidad Autónoma de Madrid",FR; ES,Genomics and Phylogenetic Studies; Microbial Community Ecology and Physiology; Protist diversity and phylogeny,"Biochemistry, Genetics and Molecular Biology; Environmental Science; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences,
https://openalex.org/W2549149332,https://doi.org/10.1371/journal.pone.0165702,Mitochondrial Genome Sequences and Structures Aid in the Resolution of Piroplasmida phylogeny,2016,2016-11-10,article,en,true,gold,PLoS ONE,journal,1932-6203,Public Library of Science,148,105,9,Megan E. Schreeg; Henry S. Marr; Jaime L. Tarigo; Leah A. Cohn; David M. Bird; Elizabeth H. Scholl; Michael G. Levy; Brian M. Wiegmann; Adam J. Birkenheuer,https://orcid.org/0000-0001-5649-8854; https://orcid.org/0000-0002-2498-9752; https://orcid.org/0000-0002-7785-2696; https://orcid.org/0000-0002-1041-6769; https://orcid.org/0000-0003-2727-1954; https://orcid.org/0000-0002-1869-9759; https://orcid.org/0000-0002-2617-2252,Brian M. Wiegmann; Adam J. Birkenheuer,https://ror.org/04tj63d06; https://ror.org/05kr7zx86; https://ror.org/00te3t702; https://ror.org/01c9nq002; https://ror.org/02ymw8z06,North Carolina State University; Georgia College & State University; University of Georgia; Missouri College; University of Missouri,US,Vector-borne infectious diseases; Insect symbiosis and bacterial influences; Mosquito-borne diseases and control,Immunology and Microbiology; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences,
https://openalex.org/W2944926139,https://doi.org/10.1038/s41467-019-10244-7,Increasing species sampling in chelicerate genomic-scale datasets provides support for monophyly of Acari and Arachnida,2019,2019-05-24,article,en,true,gold,Nature Communications,journal,2041-1723,Nature Portfolio,148,50,7,Jesús Lozano-Fernández; Alastair R. Tanner; Mattia Giacomelli; Robert Carton; Jakob Vinther; Gregory D. Edgecombe; Davide Pisani,https://orcid.org/0000-0003-3597-1221; https://orcid.org/0000-0001-8045-2856; https://orcid.org/0000-0002-0554-3704; https://orcid.org/0000-0002-9979-8504; https://orcid.org/0000-0002-3584-9616; https://orcid.org/0000-0002-9591-8011; https://orcid.org/0000-0003-0949-6682,Gregory D. Edgecombe,https://ror.org/0524sp257; https://ror.org/044mj7r89; https://ror.org/021018s57; https://ror.org/048nfjm95; https://ror.org/039zvsn29,"University of Bristol; Institut de Biologia Evolutiva; Universitat de Barcelona; National University of Ireland, Maynooth; Natural History Museum",ES; GB; IE,Subterranean biodiversity and taxonomy; Study of Mite Species; Genomics and Phylogenetic Studies,"Earth and Planetary Sciences; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences,
https://openalex.org/W2886082540,https://doi.org/10.1007/s13225-018-0405-9,"The family Amanitaceae: molecular phylogeny, higher-rank taxonomy and the species in China",2018,2018-07-01,article,en,false,closed,Fungal Diversity,journal,1560-2745,Springer Science+Business Media,146,236,5,Yangyang Cui; Qing Cai; Li-Ping Tang; Jian‐Wei Liu; Zhu L. Yang,https://orcid.org/0000-0003-3990-8342; https://orcid.org/0000-0002-3258-8684; https://orcid.org/0000-0002-6905-3157; https://orcid.org/0000-0001-5683-5152,Yangyang Cui,https://ror.org/02e5hx313; https://ror.org/034t30j35; https://ror.org/05qbk4x57; https://ror.org/038c3w259,Kunming Institute of Botany; Chinese Academy of Sciences; University of Chinese Academy of Sciences; Kunming Medical University,CN,Mycorrhizal Fungi and Plant Interactions; Plant and animal studies; Plant Pathogens and Fungal Diseases,"Agricultural and Biological Sciences; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences,
